mouse_id,month,treatment,clade_volume,ln2volume
#282,m3,UV,8744.677172,13.09418941
#131,m3,UV,8758.513686,13.09647035
#303,m3,UV,8772.350201,13.09874769
#131,m3,UV,8779.268458,13.09988502
#263,m3,UV,8779.268458,13.09988502
#282,m3,UV,8779.268458,13.09988502
#009,m3,UV,8786.186715,13.10102144
#974,m3,UV,8793.104972,13.10215698
#009,m3,UV,8806.941487,13.10442537
#263,m3,UV,8806.941487,13.10442537
#022,m3,UV,8841.532773,13.11008078
#022,m3,UV,8848.45103,13.11120921
#009,m3,UV,8855.369288,13.11233676
#131,m3,UV,8869.205802,13.11458921
#974,m3,UV,8876.124059,13.11571412
#009,m3,UV,8883.042317,13.11683815
#974,m3,UV,8883.042317,13.11683815
#289,m3,UV,8896.878831,13.11908359
#263,m3,UV,8924.55186,13.12356401
#009,m3,UV,8952.224889,13.12803056
#970,m3,UV,8952.224889,13.12803056
#003,m3,UV,8966.061404,13.13025866
#003,m3,UV,8979.897918,13.13248333
#003,m3,UV,9000.65269,13.13581391
#281,m3,UV,9007.570947,13.13692239
#970,m3,UV,9021.407462,13.13913682
#009,m3,UV,9035.243976,13.14134784
#317,m3,UV,9035.243976,13.14134784
#282,m3,UV,9042.162234,13.14245209
#281,m3,UV,9049.080491,13.14355549
#970,m3,UV,9049.080491,13.14355549
#974,m3,UV,9097.508292,13.15125575
#263,m3,UV,9111.344806,13.15344829
#282,m3,UV,9111.344806,13.15344829
#009,m3,UV,9118.263063,13.15454332
#009,m3,UV,9118.263063,13.15454332
#263,m3,UV,9118.263063,13.15454332
#303,m3,UV,9118.263063,13.15454332
#006,m3,UV,9132.099578,13.15673088
#263,m3,UV,9132.099578,13.15673088
#970,m3,UV,9166.690864,13.16218531
#974,m3,UV,9166.690864,13.16218531
#289,m3,UV,9173.609121,13.16327372
#289,m3,UV,9173.609121,13.16327372
#009,m3,UV,9180.527379,13.16436132
#009,m3,UV,9215.118665,13.16978703
#974,m3,UV,9242.791694,13.17411295
#263,m3,UV,9249.709951,13.17519241
#289,m3,UV,9256.628208,13.17627106
#006,m3,UV,9277.38298,13.17950218
#022,m3,UV,9311.974266,13.18487136
#003,m3,UV,9332.729038,13.18808329
#022,m3,UV,9332.729038,13.18808329
#131,m3,UV,9346.565553,13.19022062
#009,m3,UV,9388.075096,13.19661367
#009,m3,UV,9429.58464,13.20297851
#974,m3,UV,9429.58464,13.20297851
#009,m3,UV,9450.339412,13.20615043
#303,m3,UV,9464.175926,13.20826118
#289,m3,UV,9484.930698,13.21142152
#317,m3,UV,9484.930698,13.21142152
#970,m3,UV,9491.848955,13.21247343
#131,m3,UV,9498.767212,13.21352457
#317,m3,UV,9519.521984,13.21667342
#974,m3,UV,9533.358499,13.21876883
#009,m3,UV,9547.195013,13.22086121
#970,m3,UV,9616.377586,13.23127783
#291,m3,UV,9630.2141,13.23335216
#131,m3,UV,9637.132358,13.2343882
#131,m3,UV,9637.132358,13.2343882
#282,m3,UV,9644.050615,13.23542351
#003,m3,UV,9671.723644,13.23955731
#282,m3,UV,9678.641901,13.24058891
#970,m3,UV,9685.560158,13.24161977
#009,m3,UV,9706.31493,13.24470796
#282,m3,UV,9706.31493,13.24470796
#003,m3,UV,9713.233187,13.24573588
#009,m3,UV,9720.151445,13.24676308
#022,m3,UV,9720.151445,13.24676308
#974,m3,UV,9754.742731,13.25188811
#003,m3,UV,9768.579245,13.25393303
#303,m3,UV,9768.579245,13.25393303
#282,m3,UV,9782.41576,13.25597507
#131,m3,UV,9803.170532,13.2590327
#263,m3,UV,9823.925303,13.26208388
#970,m3,UV,9823.925303,13.26208388
#009,m3,UV,9830.843561,13.2630995
#282,m3,UV,9844.680075,13.26512861
#022,m3,UV,9851.598332,13.26614209
#289,m3,UV,9886.189619,13.27119886
#303,m3,UV,9893.107876,13.27220809
#970,m3,UV,9893.107876,13.27220809
#281,m3,UV,9906.944391,13.27422444
#003,m3,UV,9927.699162,13.27724368
#022,m3,UV,9941.535677,13.27925301
#022,m3,UV,9976.126963,13.28426411
#009,m3,UV,10010.71825,13.28925787
#009,m3,UV,10017.63651,13.29025455
#003,m3,UV,10031.47302,13.29224585
#263,m3,UV,10052.22779,13.29522765
#974,m3,UV,10052.22779,13.29522765
#003,m3,UV,10066.06431,13.2972121
#022,m3,UV,10086.81908,13.30018367
#970,m3,UV,10086.81908,13.30018367
#317,m3,UV,10093.73734,13.30117283
#970,m3,UV,10121.41037,13.30512272
#131,m3,UV,10128.32862,13.3061085
#009,m3,UV,10176.75642,13.31299019
#009,m3,UV,10190.59294,13.31495038
#970,m3,UV,10190.59294,13.31495038
#970,m3,UV,10197.5112,13.31592947
#291,m3,UV,10218.26597,13.31886277
#009,m3,UV,10225.18422,13.31983922
#974,m3,UV,10225.18422,13.31983922
#289,m3,UV,10266.69377,13.32568404
#009,m3,UV,10273.61203,13.32665588
#006,m3,UV,10280.53028,13.32762706
#003,m3,UV,10287.44854,13.32859759
#263,m3,UV,10301.28505,13.3305367
#009,m3,UV,10308.20331,13.33150528
#022,m3,UV,10328.95808,13.33440711
#289,m3,UV,10356.63111,13.33826717
#003,m3,UV,10363.54937,13.33923057
#281,m3,UV,10363.54937,13.33923057
#974,m3,UV,10384.30414,13.34211692
#317,m3,UV,10460.40497,13.35265109
#131,m3,UV,10474.24149,13.35455815
#291,m3,UV,10550.34232,13.36500219
#974,m3,UV,10564.17883,13.36689301
#974,m3,UV,10571.09709,13.36783749
#009,m3,UV,10619.52489,13.3744316
#317,m3,UV,10619.52489,13.3744316
#974,m3,UV,10633.3614,13.37631011
#009,m3,UV,10640.27966,13.37724845
#006,m3,UV,10654.11617,13.3791233
#022,m3,UV,10674.87095,13.38193101
#289,m3,UV,10674.87095,13.38193101
#022,m3,UV,10681.7892,13.3828657
#970,m3,UV,10688.70746,13.38379978
#009,m3,UV,10702.54398,13.38566614
#009,m3,UV,10709.46223,13.38659842
#131,m3,UV,10709.46223,13.38659842
#022,m3,UV,10716.38049,13.38753009
#131,m3,UV,10723.29875,13.38846116
#003,m3,UV,10750.97178,13.39217945
#263,m3,UV,10757.89003,13.39310753
#003,m3,UV,10785.56306,13.39681387
#970,m3,UV,10785.56306,13.39681387
#009,m3,UV,10799.39958,13.39866348
#022,m3,UV,10806.31783,13.3995874
#022,m3,UV,10833.99086,13.40327716
#009,m3,UV,10840.90912,13.40419813
#970,m3,UV,10840.90912,13.40419813
#003,m3,UV,10854.74564,13.4060383
#022,m3,UV,10875.50041,13.40879416
#131,m3,UV,10875.50041,13.40879416
#009,m3,UV,10889.33692,13.41062849
#003,m3,UV,10930.84646,13.4161175
#006,m3,UV,10944.68298,13.41794255
#022,m3,UV,10951.60124,13.4188542
#291,m3,UV,10951.60124,13.4188542
#289,m3,UV,10958.51949,13.41976528
#003,m3,UV,10972.35601,13.42158572
#003,m3,UV,10979.27427,13.42249507
#003,m3,UV,10979.27427,13.42249507
#009,m3,UV,10979.27427,13.42249507
#003,m3,UV,10993.11078,13.42431207
#282,m3,UV,11020.78381,13.42793921
#003,m3,UV,11034.62032,13.42974937
#282,m3,UV,11041.53858,13.4306536
#291,m3,UV,11055.3751,13.43246035
#009,m3,UV,11062.29335,13.43336288
#303,m3,UV,11062.29335,13.43336288
#974,m3,UV,11069.21161,13.43426485
#970,m3,UV,11076.12987,13.43516625
#291,m3,UV,11089.96638,13.43696737
#022,m3,UV,11096.88464,13.43786709
#009,m3,UV,11110.72115,13.43966484
#006,m3,UV,11131.47593,13.44235727
#006,m3,UV,11138.39418,13.44325363
#131,m3,UV,11138.39418,13.44325363
#317,m3,UV,11145.31244,13.44414944
#970,m3,UV,11145.31244,13.44414944
#006,m3,UV,11152.2307,13.44504469
#291,m3,UV,11159.14895,13.44593938
#289,m3,UV,11214.49501,13.45307704
#009,m3,UV,11228.33153,13.45485595
#281,m3,UV,11228.33153,13.45485595
#003,m3,UV,11235.24978,13.45574458
#974,m3,UV,11235.24978,13.45574458
#131,m3,UV,11242.16804,13.45663266
#303,m3,UV,11249.0863,13.4575202
#009,m3,UV,11269.84107,13.46017955
#009,m3,UV,11276.75933,13.46106491
#022,m3,UV,11290.59584,13.462834
#009,m3,UV,11311.35061,13.46548358
#303,m3,UV,11311.35061,13.46548358
#022,m3,UV,11339.02364,13.4690088
#263,m3,UV,11359.77841,13.47164707
#974,m3,UV,11359.77841,13.47164707
#022,m3,UV,11373.61493,13.47340325
#009,m3,UV,11415.12447,13.47865897
#291,m3,UV,11415.12447,13.47865897
#003,m3,UV,11422.04273,13.47953307
#970,m3,UV,11422.04273,13.47953307
#317,m3,UV,11435.87924,13.48127967
#291,m3,UV,11442.7975,13.48215218
#970,m3,UV,11442.7975,13.48215218
#009,m3,UV,11470.47053,13.48563695
#009,m3,UV,11470.47053,13.48563695
#022,m3,UV,11498.14356,13.48911333
#970,m3,UV,11511.98007,13.49084838
#003,m3,UV,11525.81659,13.49258135
#281,m3,UV,11539.6531,13.49431223
#974,m3,UV,11539.6531,13.49431223
#003,m3,UV,11546.57136,13.4951769
#289,m3,UV,11608.83568,13.50293566
#263,m3,UV,11650.34522,13.50808508
#131,m3,UV,11664.18173,13.50979748
#006,m3,UV,11678.01825,13.51150785
#303,m3,UV,11678.01825,13.51150785
#317,m3,UV,11684.93651,13.51236227
#281,m3,UV,11774.87385,13.52342398
#970,m3,UV,11774.87385,13.52342398
#974,m3,UV,11781.79211,13.52427138
#970,m3,UV,11795.62862,13.52596469
#009,m3,UV,11802.54688,13.52681059
#974,m3,UV,11809.46514,13.527656
#003,m3,UV,11830.21991,13.53018927
#022,m3,UV,11864.81119,13.53440152
#289,m3,UV,11933.99377,13.54278931
#317,m3,UV,11940.91202,13.54362541
#303,m3,UV,11975.50331,13.54779867
#009,m3,UV,12003.17634,13.55112861
#003,m3,UV,12030.84937,13.55445088
#022,m3,UV,12058.5224,13.55776552
#003,m3,UV,12100.03194,13.56272324
#970,m3,UV,12100.03194,13.56272324
#317,m3,UV,12113.86846,13.56437203
#131,m3,UV,12120.78671,13.56519572
#289,m3,UV,12134.62323,13.56684169
#970,m3,UV,12183.05103,13.57258786
#003,m3,UV,12189.96929,13.57340687
#317,m3,UV,12224.56057,13.57749499
#009,m3,UV,12252.2336,13.58075716
#303,m3,UV,12293.74314,13.58563663
#131,m3,UV,12321.41617,13.58888046
#131,m3,UV,12321.41617,13.58888046
#009,m3,UV,12335.25269,13.59049965
#009,m3,UV,12356.00746,13.59292503
#003,m3,UV,12411.35352,13.59937284
#003,m3,UV,12439.02655,13.60258597
#131,m3,UV,12439.02655,13.60258597
#022,m3,UV,12501.29086,13.60978945
#009,m3,UV,12522.04563,13.61218264
#282,m3,UV,12528.96389,13.61297949
#291,m3,UV,12528.96389,13.61297949
#131,m3,UV,12535.88215,13.6137759
#006,m3,UV,12653.49252,13.62724802
#009,m3,UV,12653.49252,13.62724802
#022,m3,UV,12681.16555,13.63039973
#009,m3,UV,12688.08381,13.63118658
#003,m3,UV,12701.92032,13.632759
#263,m3,UV,12708.83858,13.63354457
#009,m3,UV,12715.75684,13.63432971
#009,m3,UV,12722.67509,13.63511443
#281,m3,UV,12722.67509,13.63511443
#131,m3,UV,12729.59335,13.63589871
#131,m3,UV,12743.42987,13.63746601
#289,m3,UV,12757.26638,13.6390316
#009,m3,UV,12764.18464,13.63981376
#131,m3,UV,12771.10289,13.6405955
#009,m3,UV,12791.85767,13.64293817
#009,m3,UV,12805.69418,13.64449784
#263,m3,UV,12805.69418,13.64449784
#291,m3,UV,12826.44895,13.64683419
#974,m3,UV,12847.20372,13.64916676
#303,m3,UV,12854.12198,13.64994345
#970,m3,UV,12881.79501,13.65304602
#974,m3,UV,12881.79501,13.65304602
#263,m3,UV,12888.71327,13.65382062
#022,m3,UV,12923.30455,13.6576874
#263,m3,UV,12937.14107,13.65923122
#009,m3,UV,12950.97758,13.66077338
#131,m3,UV,12957.89584,13.66154385
#970,m3,UV,12999.40538,13.66615801
#303,m3,UV,13006.32364,13.66692561
#003,m3,UV,13013.2419,13.66769279
#009,m3,UV,13020.16016,13.66845957
#006,m3,UV,13040.91493,13.67075747
#131,m3,UV,13047.83319,13.67152262
#003,m3,UV,13061.6697,13.67305171
#303,m3,UV,13061.6697,13.67305171
#291,m3,UV,13123.93402,13.67991262
#291,m3,UV,13130.85227,13.68067294
#022,m3,UV,13158.5253,13.68371019
#022,m3,UV,13165.44356,13.68446851
#291,m3,UV,13165.44356,13.68446851
#131,m3,UV,13172.36182,13.68522642
#970,m3,UV,13200.03484,13.68825412
#263,m3,UV,13213.87136,13.68976558
#009,m3,UV,13220.78962,13.69052072
#022,m3,UV,13220.78962,13.69052072
#009,m3,UV,13227.70787,13.69127547
#263,m3,UV,13234.62613,13.69202982
#009,m3,UV,13241.54439,13.69278378
#022,m3,UV,13241.54439,13.69278378
#303,m3,UV,13296.89045,13.69880128
#022,m3,UV,13317.64522,13.70105139
#131,m3,UV,13352.2365,13.70479379
#131,m3,UV,13366.07302,13.70628804
#289,m3,UV,13393.74605,13.7092719
#974,m3,UV,13428.33733,13.71299306
#303,m3,UV,13449.09211,13.71522117
#131,m3,UV,13476.76514,13.71818662
#009,m3,UV,13511.35642,13.7218849
#003,m3,UV,13525.19294,13.72336155
#281,m3,UV,13545.94771,13.72557371
#289,m3,UV,13580.53899,13.72925312
#303,m3,UV,13594.37551,13.73072226
#003,m3,UV,13608.21202,13.7321899
#009,m3,UV,13628.96679,13.73438858
#009,m3,UV,13677.3946,13.73950582
#263,m3,UV,13677.3946,13.73950582
#289,m3,UV,13684.31285,13.74023537
#289,m3,UV,13718.90414,13.74387762
#009,m3,UV,13725.8224,13.74460497
#317,m3,UV,13725.8224,13.74460497
#009,m3,UV,13753.49543,13.7475107
#291,m3,UV,13767.33194,13.74896138
#009,m3,UV,13788.08671,13.75113466
#131,m3,UV,13836.51451,13.75619295
#281,m3,UV,13836.51451,13.75619295
#263,m3,UV,13884.94231,13.76123356
#003,m3,UV,13898.77883,13.76267051
#970,m3,UV,13912.61534,13.76410603
#003,m3,UV,13919.5336,13.76482325
#317,m3,UV,13940.28837,13.76697278
#009,m3,UV,13974.87966,13.77054824
#131,m3,UV,13995.63443,13.77268927
#974,m3,UV,14002.55269,13.77340224
#009,m3,UV,14030.22572,13.7762506
#281,m3,UV,14044.06223,13.77767267
#009,m3,UV,14050.98049,13.77838319
#022,m3,UV,14064.817,13.77980316
#289,m3,UV,14071.73526,13.78051263
#006,m3,UV,14078.65352,13.78122174
#970,m3,UV,14078.65352,13.78122174
#009,m3,UV,14113.2448,13.7847621
#009,m3,UV,14113.2448,13.7847621
#131,m3,UV,14120.16306,13.78546913
#009,m3,UV,14147.83609,13.78829379
#289,m3,UV,14217.01866,13.79533134
#282,m3,UV,14244.69169,13.79813678
#006,m3,UV,14272.36472,13.80093677
#303,m3,UV,14293.11949,13.8030332
#009,m3,UV,14320.79252,13.80582371
#009,m3,UV,14334.62903,13.80721695
#974,m3,UV,14369.22032,13.81069416
#263,m3,UV,14376.13858,13.8113886
#003,m3,UV,14417.64812,13.81554822
#009,m3,UV,14417.64812,13.81554822
#003,m3,UV,14431.48464,13.8169321
#009,m3,UV,14438.40289,13.81762355
#317,m3,UV,14438.40289,13.81762355
#281,m3,UV,14459.15767,13.81969589
#970,m3,UV,14459.15767,13.81969589
#003,m3,UV,14479.91244,13.82176526
#009,m3,UV,14507.58547,13.82451981
#263,m3,UV,14514.50372,13.82520762
#009,m3,UV,14528.34024,13.82658227
#131,m3,UV,14528.34024,13.82658227
#009,m3,UV,14583.6863,13.83206781
#003,m3,UV,14590.60455,13.83275204
#317,m3,UV,14604.44107,13.83411952
#970,m3,UV,14618.27758,13.83548571
#263,m3,UV,14645.95061,13.83821422
#022,m3,UV,14659.78713,13.83957653
#289,m3,UV,14673.62364,13.84093757
#009,m3,UV,14680.5419,13.8416176
#282,m3,UV,14680.5419,13.8416176
#009,m3,UV,14722.05144,13.8456911
#022,m3,UV,14735.88796,13.84704638
#289,m3,UV,14735.88796,13.84704638
#006,m3,UV,14749.72447,13.84840038
#289,m3,UV,14749.72447,13.84840038
#970,m3,UV,14749.72447,13.84840038
#263,m3,UV,14846.58007,13.85784302
#974,m3,UV,14901.92613,13.8632112
#291,m3,UV,14908.84439,13.86388082
#970,m3,UV,14950.35393,13.86789202
#009,m3,UV,14964.19045,13.86922661
#006,m3,UV,15040.29127,13.87654489
#003,m3,UV,15074.88256,13.87985914
#003,m3,UV,15095.63733,13.88184405
#263,m3,UV,15102.55559,13.88250508
#022,m3,UV,15109.47385,13.8831658
#003,m3,UV,15116.3921,13.88382623
#009,m3,UV,15116.3921,13.88382623
#009,m3,UV,15123.31036,13.88448635
#291,m3,UV,15123.31036,13.88448635
#263,m3,UV,15130.22862,13.88514617
#003,m3,UV,15199.41119,13.89172782
#022,m3,UV,15213.24771,13.89304055
#009,m3,UV,15268.59376,13.89827958
#263,m3,UV,15282.43028,13.89958636
#974,m3,UV,15296.26679,13.90089197
#263,m3,UV,15303.18505,13.90154433
#131,m3,UV,15337.77634,13.90480172
#009,m3,UV,15365.44937,13.90740234
#131,m3,UV,15386.20414,13.90934973
#009,m3,UV,15393.12239,13.90999828
#131,m3,UV,15393.12239,13.90999828
#009,m3,UV,15400.04065,13.91064654
#282,m3,UV,15400.04065,13.91064654
#303,m3,UV,15400.04065,13.91064654
#003,m3,UV,15427.71368,13.91323666
#303,m3,UV,15427.71368,13.91323666
#974,m3,UV,15427.71368,13.91323666
#263,m3,UV,15434.63194,13.91388346
#317,m3,UV,15441.5502,13.91452997
#303,m3,UV,15496.89625,13.91969168
#003,m3,UV,15503.81451,13.92033559
#970,m3,UV,15503.81451,13.92033559
#003,m3,UV,15517.65103,13.92162257
#009,m3,UV,15552.24231,13.92483498
#003,m3,UV,15621.42488,13.93123843
#282,m3,UV,15662.93443,13.9350669
#009,m3,UV,15683.6892,13.93697734
#291,m3,UV,15732.117,13.9414252
#003,m3,UV,15745.95352,13.9426935
#009,m3,UV,15745.95352,13.9426935
#006,m3,UV,15787.46306,13.94649174
#970,m3,UV,15787.46306,13.94649174
#003,m3,UV,15801.29957,13.9477556
#970,m3,UV,15815.13609,13.94901835
#009,m3,UV,15835.89086,13.95091041
#009,m3,UV,15835.89086,13.95091041
#263,m3,UV,15849.72737,13.9521704
#009,m3,UV,15870.48215,13.95405834
#263,m3,UV,15898.15517,13.95657174
#009,m3,UV,15939.66472,13.96033366
#303,m3,UV,16001.92903,13.96595821
#281,m3,UV,16036.52032,13.96907351
#970,m3,UV,16050.35683,13.97031775
#006,m3,UV,16064.19335,13.97156092
#970,m3,UV,16064.19335,13.97156092
#974,m3,UV,16071.11161,13.9721821
#009,m3,UV,16188.72198,13.98270148
#317,m3,UV,16188.72198,13.98270148
#974,m3,UV,16202.55849,13.98393402
#022,m3,UV,16216.39501,13.98516552
#974,m3,UV,16216.39501,13.98516552
#970,m3,UV,16271.74107,13.99008101
#003,m3,UV,16278.65932,13.99069427
#009,m3,UV,16278.65932,13.99069427
#003,m3,UV,16340.92364,13.99620191
#009,m3,UV,16347.8419,13.99681258
#289,m3,UV,16361.67841,13.99803313
#006,m3,UV,16396.2697,14.00108001
#022,m3,UV,16410.10621,14.00229696
#970,m3,UV,16423.94273,14.00351288
#974,m3,UV,16423.94273,14.00351288
#281,m3,UV,16500.04356,14.01018221
#022,m3,UV,16506.96181,14.01078699
#009,m3,UV,16527.71658,14.0125998
#009,m3,UV,16576.14439,14.01682085
#281,m3,UV,16617.65393,14.0204291
#303,m3,UV,16679.91824,14.0258246
#022,m3,UV,16686.8365,14.02642285
#022,m3,UV,16693.75476,14.02702086
#006,m3,UV,16714.50953,14.0288134
#303,m3,UV,16776.77385,14.03417769
#289,m3,UV,16783.6921,14.0347725
#263,m3,UV,16818.28339,14.03774284
#263,m3,UV,16818.28339,14.03774284
#291,m3,UV,16825.20165,14.03833617
#009,m3,UV,16845.95642,14.04011472
#970,m3,UV,16887.46596,14.04366524
#970,m3,UV,16970.48505,14.05074018
#291,m3,UV,17005.07634,14.05367786
#317,m3,UV,17018.91285,14.05485126
#970,m3,UV,17025.83111,14.0554376
#303,m3,UV,17032.74936,14.05602371
#289,m3,UV,17039.66762,14.05660957
#317,m3,UV,17074.25891,14.05953534
#009,m3,UV,17115.76845,14.06303845
#291,m3,UV,17129.60497,14.06420426
#009,m3,UV,17136.52322,14.06478681
#974,m3,UV,17136.52322,14.06478681
#006,m3,UV,17150.35974,14.06595122
#022,m3,UV,17164.19625,14.06711468
#289,m3,UV,17178.03277,14.06827721
#303,m3,UV,17205.7058,14.07059945
#131,m3,UV,17212.62405,14.07117943
#289,m3,UV,17226.46057,14.07233869
#131,m3,UV,17233.37883,14.07291797
#009,m3,UV,17254.1336,14.07465441
#317,m3,UV,17309.47965,14.07927474
#006,m3,UV,17316.39791,14.07985124
#003,m3,UV,17378.66223,14.08502941
#974,m3,UV,17385.58048,14.08560362
#003,m3,UV,17399.417,14.08675135
#006,m3,UV,17399.417,14.08675135
#003,m3,UV,17406.33526,14.08732487
#022,m3,UV,17406.33526,14.08732487
#003,m3,UV,17413.25351,14.08789816
#003,m3,UV,17475.51783,14.09304759
#006,m3,UV,17475.51783,14.09304759
#131,m3,UV,17503.19086,14.09533033
#022,m3,UV,17551.61866,14.09931647
#303,m3,UV,17558.53692,14.09988502
#970,m3,UV,17620.80123,14.10499191
#974,m3,UV,17731.49335,14.11402642
#970,m3,UV,17759.16638,14.11627624
#289,m3,UV,17779.92115,14.11796131
#009,m3,UV,17793.75766,14.11908359
#009,m3,UV,17835.26721,14.12244521
#289,m3,UV,17876.77675,14.12579902
#317,m3,UV,17883.69501,14.12635723
#022,m3,UV,17945.95932,14.13137143
#974,m3,UV,17945.95932,14.13137143
#282,m3,UV,18001.30538,14.13581391
#009,m3,UV,18022.06015,14.13747632
#263,m3,UV,18042.81492,14.13913682
#003,m3,UV,18056.65144,14.14024275
#009,m3,UV,18091.24272,14.14300389
#970,m3,UV,18174.26181,14.14960915
#317,m3,UV,18298.79044,14.15946067
#022,m3,UV,18340.29999,14.16272962
#317,m3,UV,18409.48256,14.16816146
#281,m3,UV,18416.40082,14.16870352
#263,m3,UV,18437.15559,14.17032848
#009,m3,UV,18464.82862,14.17249225
#009,m3,UV,18471.74687,14.17303269
#131,m3,UV,18478.66513,14.17357292
#970,m3,UV,18485.58339,14.17411295
#289,m3,UV,18554.76596,14.17950218
#974,m3,UV,18617.03028,14.18433534
#281,m3,UV,18644.70331,14.18647822
#009,m3,UV,18651.62156,14.18701344
#022,m3,UV,18658.53982,14.18754847
#003,m3,UV,18679.29459,14.18915235
#974,m3,UV,18748.47716,14.1944858
#970,m3,UV,18762.31368,14.19555012
#009,m3,UV,18783.06845,14.19714514
#022,m3,UV,18831.49625,14.20086001
#009,m3,UV,18879.92405,14.20456534
#022,m3,UV,18886.84231,14.2050939
#022,m3,UV,18900.67882,14.20615043
#009,m3,UV,18962.94314,14.21089527
#970,m3,UV,19052.88048,14.21772151
#282,m3,UV,19059.79874,14.21824526
#009,m3,UV,19094.39003,14.22086121
#317,m3,UV,19101.30828,14.22138383
#970,m3,UV,19108.22654,14.22190627
#003,m3,UV,19115.1448,14.22242851
#289,m3,UV,19149.73608,14.22503689
#009,m3,UV,19170.49086,14.22659966
#282,m3,UV,19253.50994,14.23283385
#022,m3,UV,19260.4282,14.23335216
#009,m3,UV,19267.34646,14.23387027
#022,m3,UV,19267.34646,14.23387027
#281,m3,UV,19274.26472,14.2343882
#317,m3,UV,19288.10123,14.23542351
#970,m3,UV,19350.36555,14.2400732
#006,m3,UV,19405.7116,14.24419372
#009,m3,UV,19405.7116,14.24419372
#131,m3,UV,19419.54812,14.24522201
#970,m3,UV,19447.22115,14.2472764
#263,m3,UV,19544.07675,14.25444381
#003,m3,UV,19564.83152,14.25597507
#003,m3,UV,19564.83152,14.25597507
#009,m3,UV,19585.58629,14.2575047
#303,m3,UV,19613.25932,14.25954168
#009,m3,UV,19647.85061,14.26208388
#291,m3,UV,19668.60538,14.26360705
#009,m3,UV,19730.86969,14.26816693
#009,m3,UV,19758.54272,14.27018893
#022,m3,UV,19772.37924,14.27119886
#970,m3,UV,19772.37924,14.27119886
#003,m3,UV,19806.97052,14.27372062
#009,m3,UV,19876.1531,14.27875094
#303,m3,UV,19938.41741,14.28326328
#003,m3,UV,19952.25393,14.28426411
#009,m3,UV,19952.25393,14.28426411
#003,m3,UV,19986.84521,14.28676315
#263,m3,UV,20007.59998,14.2882605
#009,m3,UV,20014.51824,14.28875927
#317,m3,UV,20028.35476,14.28975629
#970,m3,UV,20042.19127,14.29075263
#281,m3,UV,20069.8643,14.29274324
#263,m3,UV,20145.96513,14.2982033
#131,m3,UV,20208.22945,14.3026553
#009,m3,UV,20222.06596,14.30364278
#022,m3,UV,20249.73899,14.30561569
#131,m3,UV,20249.73899,14.30561569
#289,m3,UV,20270.49376,14.30709361
#263,m3,UV,20312.0033,14.31004491
#303,m3,UV,20360.4311,14.31348049
#303,m3,UV,20429.61368,14.3183743
#006,m3,UV,20443.45019,14.31935108
#006,m3,UV,20471.12322,14.32130264
#263,m3,UV,20540.30579,14.32617004
#003,m3,UV,20574.89708,14.32859759
#263,m3,UV,20609.48837,14.33102107
#009,m3,UV,20623.32488,14.33198932
#263,m3,UV,20657.91617,14.33440711
#003,m3,UV,20761.69003,14.34163627
#009,m3,UV,20761.69003,14.34163627
#282,m3,UV,20775.52654,14.34259742
#291,m3,UV,20796.28131,14.34403796
#970,m3,UV,20796.28131,14.34403796
#291,m3,UV,20913.89169,14.35217393
