,mouse_id,month,treatment,structure_volume
1,#003,m1,UV,21418.92446
2,#003,m1,UV,4462386.622
3,#003,m1,UV,596637.424
4,#003,m1,UV,10667.95269
5,#003,m1,UV,843750.6549
6,#003,m1,UV,246158.5114
7,#003,m1,UV,102528.5725
8,#003,m1,UV,228032.6774
9,#003,m1,UV,120481.4501
10,#003,m1,UV,120363.8397
11,#003,m1,UV,31332.78711
12,#003,m1,UV,21744.08256
13,#003,m1,UV,214915.6617
14,#003,m1,UV,592085.2107
15,#003,m1,UV,512788.1461
16,#003,m1,UV,106375.1236
17,#003,m1,UV,29250.39168
18,#003,m1,UV,14908.84439
19,#003,m1,UV,33401.34603
20,#003,m1,UV,11089.96638
21,#003,m1,UV,33636.56678
22,#003,m1,UV,13428.33733
23,#003,m1,UV,94420.37503
24,#003,m1,UV,50454.85017
25,#003,m1,UV,105012.2269
26,#003,m1,UV,29333.41077
27,#003,m1,UV,10723.29875
28,#003,m1,UV,11913.239
29,#003,m1,UV,32474.29956
30,#003,m1,UV,12985.56887
31,#003,m1,UV,8405.682566
32,#003,m1,UV,53720.26759
33,#003,m1,UV,71237.29496
34,#003,m1,UV,34162.35433
35,#003,m1,UV,8627.066798
36,#003,m1,UV,16465.45227
37,#003,m1,UV,8564.802483
38,#003,m1,UV,39088.1535
39,#003,m1,UV,20395.02239
40,#003,m1,UV,63205.19829
41,#003,m1,UV,27652.27425
42,#003,m1,UV,45909.55515
43,#003,m1,UV,17489.35434
44,#003,m1,UV,2176068.637
45,#003,m1,UV,2176068.637
46,#003,m1,UV,2176068.637
47,#003,m1,UV,1401244.579
48,#003,m1,UV,16444.6975
49,#003,m1,UV,1654376.694
50,#003,m1,UV,53215.23481
51,#003,m1,UV,154194.1177
52,#003,m1,UV,174506.121
53,#003,m1,UV,279725.8956
54,#003,m1,UV,72157.42318
55,#003,m1,UV,327136.7126
56,#003,m1,UV,219073.5343
57,#003,m1,UV,149282.1551
58,#003,m1,UV,33304.49043
59,#003,m1,UV,24656.66886
60,#003,m1,UV,171794.1642
61,#003,m1,UV,36217.07674
62,#003,m1,UV,28219.57135
63,#003,m1,UV,15448.46845
64,#003,m1,UV,247438.389
65,#003,m1,UV,97568.18208
66,#003,m1,UV,99512.21237
67,#003,m1,UV,81075.05678
68,#003,m1,UV,30647.87964
69,#003,m1,UV,69127.2265
70,#003,m1,UV,15856.64563
71,#003,m1,UV,374775.8321
72,#003,m1,UV,57165.55971
73,#003,m1,UV,165872.136
74,#003,m1,UV,27174.9145
75,#003,m1,UV,21176.78546
76,#003,m1,UV,10100.65559
77,#003,m1,UV,122197.1779
78,#003,m1,UV,14161.6726
79,#003,m1,UV,23362.95475
80,#003,m1,UV,12224.56057
81,#003,m1,UV,33228.3896
82,#003,m1,UV,145573.9692
83,#003,m1,UV,80680.71612
84,#003,m1,UV,15988.09252
85,#003,m1,UV,78300.83562
86,#003,m1,UV,274412.6741
87,#003,m1,UV,618692.8281
88,#003,m1,UV,196201.7758
89,#003,m1,UV,145518.6231
90,#003,m1,UV,196782.9094
91,#003,m1,UV,165581.5692
92,#003,m1,UV,27714.53857
93,#003,m1,UV,81566.25305
94,#003,m1,UV,46269.30453
95,#003,m1,UV,133058.8418
96,#003,m1,UV,209754.6417
97,#003,m1,UV,1388259.011
98,#003,m1,UV,723241.5318
99,#003,m1,UV,11352.86016
100,#003,m1,UV,161997.9119
101,#003,m1,UV,180608.0239
102,#003,m1,UV,141921.1293
103,#003,m1,UV,44871.81656
104,#003,m1,UV,42374.32569
105,#003,m1,UV,14708.21493
106,#003,m1,UV,29395.67508
107,#003,m1,UV,203431.3546
108,#003,m1,UV,98931.07876
109,#003,m1,UV,32647.25599
110,#003,m1,UV,93036.72358
111,#003,m1,UV,140509.8049
112,#003,m1,UV,30793.16305
113,#003,m1,UV,34522.10371
114,#003,m1,UV,71645.47214
115,#003,m1,UV,112947.468
116,#003,m1,UV,86049.28375
117,#003,m1,UV,27354.78919
118,#003,m1,UV,24919.56264
119,#003,m1,UV,66228.47671
120,#003,m1,UV,18859.16928
121,#003,m1,UV,13227.70787
122,#003,m1,UV,85551.16923
123,#003,m1,UV,108955.6335
124,#003,m1,UV,161548.2252
125,#003,m1,UV,146929.9476
126,#003,m1,UV,16244.06804
127,#003,m1,UV,58597.63896
128,#003,m1,UV,44532.82196
129,#003,m1,UV,12238.39709
130,#003,m1,UV,254771.7417
131,#003,m1,UV,129502.8576
132,#003,m1,UV,173572.1563
133,#003,m1,UV,11242.16804
134,#003,m1,UV,23715.78587
135,#003,m1,UV,10861.66389
136,#003,m1,UV,55768.07174
137,#003,m1,UV,25895.03691
138,#003,m1,UV,26303.21409
139,#003,m1,UV,38700.73109
140,#003,m1,UV,15635.2614
141,#003,m1,UV,24158.55434
142,#003,m1,UV,9893.107876
143,#003,m1,UV,23189.99832
144,#003,m1,UV,381832.4545
145,#003,m1,UV,634251.9887
146,#003,m1,UV,376962.0014
147,#003,m1,UV,427368.4237
148,#003,m1,UV,69431.62982
149,#003,m1,UV,186779.1094
150,#003,m1,UV,348202.8059
151,#003,m1,UV,86464.37919
152,#003,m1,UV,144183.3995
153,#003,m1,UV,154934.3712
154,#003,m1,UV,51755.48253
155,#003,m1,UV,170099.1912
156,#003,m1,UV,24110.12654
157,#003,m1,UV,470185.5179
158,#003,m1,UV,97028.55802
159,#003,m1,UV,179798.5878
160,#003,m1,UV,74592.64973
161,#003,m1,UV,55435.99539
162,#003,m1,UV,72281.95181
163,#003,m1,UV,47147.9232
164,#003,m1,UV,580248.0726
165,#003,m1,UV,39074.31698
166,#003,m1,UV,202691.1011
167,#003,m1,UV,400290.3648
168,#003,m1,UV,115894.6456
169,#003,m1,UV,43107.66096
170,#003,m1,UV,198387.9451
171,#003,m1,UV,25611.38836
172,#003,m1,UV,10612.60663
173,#003,m1,UV,33145.37051
174,#003,m1,UV,22186.85102
175,#003,m1,UV,82472.54475
176,#003,m1,UV,17254.1336
177,#003,m1,UV,32405.11699
178,#003,m1,UV,10737.13526
179,#003,m1,UV,9388.075096
180,#003,m1,UV,23362.95475
181,#003,m1,UV,8910.715346
182,#003,m1,UV,16513.88007
183,#003,m1,UV,131114.8115
184,#003,m1,UV,416140.0922
185,#003,m1,UV,65626.58833
186,#003,m1,UV,19620.17758
187,#003,m1,UV,147407.3074
188,#003,m1,UV,20450.36845
189,#003,m1,UV,25390.00413
190,#003,m1,UV,71991.38501
191,#003,m1,UV,205831.9899
192,#003,m1,UV,82534.80906
193,#003,m1,UV,547247.9855
194,#003,m1,UV,22837.1672
195,#003,m1,UV,86734.19122
196,#003,m1,UV,581292.7294
197,#003,m1,UV,29077.43525
198,#003,m1,UV,257047.8483
199,#003,m1,UV,16264.82281
200,#003,m1,UV,23522.07467
201,#003,m1,UV,42519.6091
202,#003,m1,UV,149835.6156
203,#003,m1,UV,319111.5342
204,#003,m1,UV,151655.1173
205,#003,m1,UV,861765.7968
206,#003,m1,UV,25998.81077
207,#003,m1,UV,247410.716
208,#003,m1,UV,107821.0393
209,#003,m1,UV,281573.0703
210,#003,m1,UV,177785.375
211,#003,m1,UV,58985.06136
212,#003,m1,UV,57061.78585
213,#003,m1,UV,114545.5854
214,#003,m1,UV,113106.5879
215,#003,m1,UV,96765.66424
216,#003,m1,UV,143851.3231
217,#003,m1,UV,70344.83978
218,#003,m1,UV,353813.5126
219,#003,m1,UV,497464.2062
220,#003,m1,UV,594776.4128
221,#003,m1,UV,99276.99162
222,#003,m1,UV,423003.0034
223,#003,m1,UV,161651.999
224,#003,m1,UV,33664.23981
225,#003,m1,UV,31415.8062
226,#003,m1,UV,10190.59294
227,#003,m1,UV,29942.2174
228,#003,m1,UV,147767.0567
229,#003,m1,UV,53505.80162
230,#003,m1,UV,43315.20868
231,#003,m1,UV,52419.63523
232,#003,m1,UV,38825.25972
233,#003,m1,UV,8232.726135
234,#003,m1,UV,106589.5895
235,#003,m1,UV,13732.74065
236,#003,m1,UV,99865.04349
237,#003,m1,UV,21003.82903
238,#003,m1,UV,12681.16555
239,#003,m1,UV,33823.35972
240,#003,m1,UV,85087.64599
241,#003,m1,UV,38583.12072
242,#003,m1,UV,27133.40496
243,#003,m1,UV,8855.369288
244,#003,m1,UV,21218.295
245,#003,m1,UV,9948.453934
246,#003,m1,UV,18796.90496
247,#003,m1,UV,12411.35352
248,#003,m1,UV,48925.91531
249,#003,m1,UV,17440.92654
250,#003,m1,UV,344107.1977
251,#003,m1,UV,13532.11119
252,#003,m1,UV,8889.960574
253,#003,m1,UV,556297.066
254,#003,m1,UV,11352.86016
255,#003,m1,UV,8924.55186
256,#003,m1,UV,61191.98543
257,#003,m1,UV,132789.0298
258,#003,m1,UV,9381.156839
259,#003,m1,UV,10010.71825
260,#003,m1,UV,15925.8282
261,#003,m1,UV,188958.3604
262,#003,m1,UV,8205.053106
263,#003,m1,UV,24414.52986
264,#003,m1,UV,81434.80616
265,#003,m1,UV,40112.05557
266,#003,m1,UV,56086.31157
267,#003,m1,UV,25313.9033
268,#003,m1,UV,18838.41451
269,#003,m1,UV,11664.18173
270,#003,m1,UV,8848.45103
271,#003,m1,UV,789262.4608
272,#003,m1,UV,41405.76968
273,#003,m1,UV,508125.2407
274,#003,m1,UV,96980.13021
275,#003,m1,UV,148790.9588
276,#003,m1,UV,1037752.425
277,#003,m1,UV,165436.2858
278,#003,m1,UV,592320.4315
279,#003,m1,UV,121277.0497
280,#003,m1,UV,146279.6314
281,#003,m1,UV,344065.6881
282,#003,m1,UV,950340.2445
283,#003,m1,UV,852861.9997
284,#003,m1,UV,450918.1714
285,#003,m1,UV,249361.6645
286,#003,m1,UV,40859.22735
287,#003,m1,UV,57864.30369
288,#003,m1,UV,94171.31777
289,#003,m1,UV,61849.21987
290,#003,m1,UV,234847.1608
291,#003,m1,UV,141789.6825
292,#003,m1,UV,70448.61364
293,#003,m1,UV,69369.36551
294,#003,m1,UV,67037.91281
295,#003,m1,UV,62236.64227
296,#003,m1,UV,38500.10163
297,#003,m1,UV,40430.2954
298,#003,m1,UV,201141.4115
299,#003,m1,UV,121429.2514
300,#003,m1,UV,133605.3841
301,#003,m1,UV,33851.03275
302,#003,m1,UV,88802.75014
303,#003,m1,UV,131522.9887
304,#003,m1,UV,31277.44105
305,#003,m1,UV,44145.39955
306,#003,m1,UV,39005.13441
307,#003,m1,UV,40464.88669
308,#003,m1,UV,23397.54604
309,#003,m1,UV,19585.58629
310,#003,m1,UV,27161.07799
311,#003,m1,UV,9443.421154
312,#003,m1,UV,15503.81451
313,#003,m1,UV,29686.24189
314,#003,m1,UV,9408.829868
315,#003,m1,UV,65820.29953
316,#003,m1,UV,12715.75684
317,#003,m1,UV,397889.7296
318,#003,m1,UV,245445.9309
319,#003,m1,UV,56646.69041
320,#003,m1,UV,465944.6262
321,#003,m1,UV,55712.72568
322,#003,m1,UV,243245.9251
323,#003,m1,UV,2170499.44
324,#003,m1,UV,182206.1414
325,#003,m1,UV,177287.2604
326,#003,m1,UV,187519.3629
327,#003,m1,UV,323753.6848
328,#003,m1,UV,156158.9028
329,#003,m1,UV,63433.50078
330,#003,m1,UV,172202.3414
331,#003,m1,UV,550748.6236
332,#003,m1,UV,176872.165
333,#003,m1,UV,130699.7161
334,#003,m1,UV,147089.0675
335,#003,m1,UV,1153944.556
336,#003,m1,UV,177522.4812
337,#003,m1,UV,46262.38627
338,#003,m1,UV,13545.94771
339,#003,m1,UV,220996.8098
340,#003,m1,UV,379708.5495
341,#003,m1,UV,287432.8342
342,#003,m1,UV,894779.7205
343,#003,m1,UV,186903.638
344,#003,m1,UV,11933.99377
345,#003,m1,UV,29803.85226
346,#003,m1,UV,145214.2198
347,#003,m1,UV,69604.58625
348,#003,m1,UV,62444.18999
349,#003,m1,UV,96454.34266
350,#003,m1,UV,83406.50948
351,#003,m1,UV,82458.70823
352,#003,m1,UV,313500.8276
353,#003,m1,UV,12605.06472
354,#003,m1,UV,26199.44023
355,#003,m1,UV,43308.29042
356,#003,m1,UV,87792.68458
357,#003,m1,UV,127455.0534
358,#003,m1,UV,14050.98049
359,#003,m1,UV,9450.339412
360,#003,m1,UV,32156.05973
361,#003,m1,UV,21121.4394
362,#003,m1,UV,139022.3796
363,#003,m1,UV,8889.960574
364,#003,m1,UV,12646.57426
365,#003,m1,UV,56535.9983
366,#003,m1,UV,22871.75849
367,#003,m1,UV,74039.18915
368,#003,m1,UV,129170.7812
369,#003,m1,UV,438527.5727
370,#003,m1,UV,47625.28295
371,#003,m1,UV,96945.53893
372,#003,m1,UV,20201.31119
373,#003,m1,UV,14369.22032
374,#003,m1,UV,20256.65725
375,#003,m1,UV,9132.099578
376,#003,m1,UV,20983.07426
377,#003,m1,UV,20782.4448
378,#003,m1,UV,75782.58998
379,#003,m1,UV,34093.17176
380,#003,m1,UV,221654.0442
381,#003,m1,UV,33989.3979
382,#003,m1,UV,12044.68588
383,#003,m1,UV,43730.30412
384,#003,m1,UV,14756.64273
385,#003,m1,UV,31851.65641
386,#003,m1,UV,16029.60206
387,#003,m1,UV,22927.10455
388,#003,m1,UV,12494.3726
389,#003,m1,UV,31761.71906
390,#003,m1,UV,12840.28547
391,#003,m1,UV,15365.44937
392,#003,m1,UV,12383.68049
393,#003,m1,UV,8267.317421
394,#003,m1,UV,16230.23152
395,#003,m1,UV,10114.49211
396,#003,m1,UV,192396.7343
397,#003,m1,UV,2174117.689
398,#003,m1,UV,116821.692
399,#003,m1,UV,156055.1289
400,#003,m1,UV,238666.0388
401,#003,m1,UV,132968.9045
402,#003,m1,UV,1061779.532
403,#003,m1,UV,510802.6062
404,#003,m1,UV,797889.5276
405,#003,m1,UV,127835.5576
406,#003,m1,UV,19931.49915
407,#003,m1,UV,171918.6928
408,#003,m1,UV,195219.3832
409,#003,m1,UV,105676.3796
410,#003,m1,UV,475381.1291
411,#003,m1,UV,207928.2218
412,#003,m1,UV,83800.85014
413,#003,m1,UV,52696.36552
414,#003,m1,UV,57905.81323
415,#003,m1,UV,21598.79915
416,#003,m1,UV,123511.6468
417,#003,m1,UV,159790.9878
418,#003,m1,UV,88512.18333
419,#003,m1,UV,181618.0895
420,#003,m1,UV,15822.05434
421,#003,m1,UV,82783.86633
422,#003,m1,UV,63730.98584
423,#003,m1,UV,538067.4581
424,#003,m1,UV,162246.9692
425,#003,m1,UV,119007.8613
426,#003,m1,UV,83690.15803
427,#003,m1,UV,15116.3921
428,#003,m1,UV,17648.47426
429,#003,m1,UV,157916.1401
430,#003,m1,UV,10771.72655
431,#003,m1,UV,43820.24146
432,#003,m1,UV,55837.25431
433,#003,m1,UV,65571.24227
434,#003,m1,UV,39524.0037
435,#003,m1,UV,64706.46012
436,#003,m1,UV,103448.7007
437,#003,m1,UV,20810.11783
438,#003,m1,UV,30800.0813
439,#003,m1,UV,16749.10082
440,#003,m1,UV,12660.41078
441,#003,m1,UV,15206.32945
442,#003,m1,No UV,11823.30165
443,#003,m1,No UV,88567.52939
444,#003,m1,No UV,16506.96181
445,#003,m1,No UV,23632.76679
446,#003,m1,No UV,28856.05102
447,#003,m1,No UV,20367.34936
448,#003,m1,No UV,79898.95305
449,#003,m1,No UV,338932.3412
450,#003,m1,No UV,41931.55723
451,#003,m1,No UV,27437.80828
452,#003,m1,No UV,388280.2702
453,#003,m1,No UV,491742.8075
454,#003,m1,No UV,228364.7538
455,#003,m1,No UV,307357.4151
456,#003,m1,No UV,537638.5261
457,#003,m1,No UV,908470.9516
458,#003,m1,No UV,111231.7402
459,#003,m1,No UV,67632.88293
460,#003,m1,No UV,217129.504
461,#003,m1,No UV,61620.91738
462,#003,m1,No UV,131190.9123
463,#003,m1,No UV,292801.4018
464,#003,m1,No UV,320059.3354
465,#003,m1,No UV,216354.6592
466,#003,m1,No UV,36998.83981
467,#003,m1,No UV,122826.7393
468,#003,m1,No UV,51776.2373
469,#003,m1,No UV,21142.19417
470,#003,m1,No UV,23328.36347
471,#003,m1,No UV,660437.5924
472,#003,m1,No UV,136185.8941
473,#003,m1,No UV,93182.00698
474,#003,m1,No UV,71334.15057
475,#003,m1,No UV,185796.7169
476,#003,m1,No UV,134753.8148
477,#003,m1,No UV,11594.99916
478,#003,m1,No UV,47396.98046
479,#003,m1,No UV,59538.52195
480,#003,m1,No UV,31242.84977
481,#003,m1,No UV,12390.59875
482,#003,m1,No UV,74177.5543
483,#003,m1,No UV,28039.69666
484,#003,m1,No UV,81663.10865
485,#003,m1,No UV,8578.638997
486,#003,m1,No UV,29596.30454
487,#003,m1,No UV,35656.6979
488,#003,m1,No UV,39060.48047
489,#003,m1,No UV,17517.02737
490,#003,m1,No UV,49161.13606
491,#003,m1,No UV,83856.1962
492,#003,m1,No UV,19786.21575
493,#003,m1,No UV,31201.34022
494,#003,m1,No UV,29644.73234
495,#003,m1,No UV,39752.30619
496,#003,m1,No UV,17274.88837
497,#003,m1,No UV,20567.97882
498,#003,m1,No UV,43792.56843
499,#003,m1,No UV,16949.73028
500,#003,m1,No UV,62575.63688
501,#003,m1,No UV,20526.46928
502,#003,m1,No UV,8281.153935
503,#003,m1,No UV,23397.54604
504,#003,m1,No UV,38361.73648
505,#003,m1,No UV,42740.99333
506,#003,m1,No UV,17157.278
507,#003,m1,No UV,13241.54439
508,#003,m1,No UV,28274.91741
509,#003,m1,No UV,11214.49501
510,#003,m1,No UV,16195.64024
511,#003,m1,No UV,9595.622814
512,#003,m1,No UV,35359.21284
513,#003,m1,No UV,62049.84933
514,#003,m1,No UV,8689.331113
515,#003,m1,No UV,22636.53774
516,#003,m1,No UV,176145.748
517,#003,m1,No UV,27991.26886
518,#003,m1,No UV,80258.70243
519,#003,m1,No UV,67536.02733
520,#003,m1,No UV,979016.4208
521,#003,m1,No UV,45003.26345
522,#003,m1,No UV,389892.2242
523,#003,m1,No UV,683842.0567
524,#003,m1,No UV,106056.8837
525,#003,m1,No UV,186177.221
526,#003,m1,No UV,308415.9085
527,#003,m1,No UV,133487.7738
528,#003,m1,No UV,518101.3676
529,#003,m1,No UV,253083.6869
530,#003,m1,No UV,577217.8759
531,#003,m1,No UV,91583.88955
532,#003,m1,No UV,105185.1833
533,#003,m1,No UV,209643.9496
534,#003,m1,No UV,59344.81074
535,#003,m1,No UV,118433.646
536,#003,m1,No UV,82818.45761
537,#003,m1,No UV,63073.7514
538,#003,m1,No UV,51935.35722
539,#003,m1,No UV,57124.05016
540,#003,m1,No UV,8502.538168
541,#003,m1,No UV,53879.38751
542,#003,m1,No UV,29554.795
543,#003,m1,No UV,122093.4041
544,#003,m1,No UV,25895.03691
545,#003,m1,No UV,74011.51612
546,#003,m1,No UV,99090.19868
547,#003,m1,No UV,60797.64477
548,#003,m1,No UV,33193.79831
549,#003,m1,No UV,64796.39746
550,#003,m1,No UV,8896.878831
551,#003,m1,No UV,30564.86056
552,#003,m1,No UV,64436.64808
553,#003,m1,No UV,45556.72403
554,#003,m1,No UV,56017.129
555,#003,m1,No UV,266560.4521
556,#003,m1,No UV,59012.73439
557,#003,m1,No UV,16354.76015
558,#003,m1,No UV,47438.49
559,#003,m1,No UV,80943.60989
560,#003,m1,No UV,30336.55807
561,#003,m1,No UV,68476.91032
562,#003,m1,No UV,25576.79708
563,#003,m1,No UV,26151.01243
564,#003,m1,No UV,30129.01035
565,#003,m1,No UV,10896.25518
566,#003,m1,No UV,14998.78173
567,#003,m1,No UV,38292.55391
568,#003,m1,No UV,34591.28628
569,#003,m1,No UV,25320.82156
570,#003,m1,No UV,8308.826964
571,#003,m1,No UV,188425.6546
572,#003,m1,No UV,211235.1488
573,#003,m1,No UV,356290.2487
574,#003,m1,No UV,37808.2759
575,#003,m1,No UV,28219.57135
576,#003,m1,No UV,289425.2923
577,#003,m1,No UV,132380.8526
578,#003,m1,No UV,70628.48833
579,#003,m1,No UV,42761.7481
580,#003,m1,No UV,154415.502
581,#003,m1,No UV,173419.9546
582,#003,m1,No UV,145885.2908
583,#003,m1,No UV,755245.3899
584,#003,m1,No UV,451471.632
585,#003,m1,No UV,220083.5998
586,#003,m1,No UV,124286.4916
587,#003,m1,No UV,1336081.514
588,#003,m1,No UV,89501.49412
589,#003,m1,No UV,39351.04727
590,#003,m1,No UV,37289.40661
591,#003,m1,No UV,115880.809
592,#003,m1,No UV,29547.87674
593,#003,m1,No UV,40015.19997
594,#003,m1,No UV,57871.22195
595,#003,m1,No UV,96717.23644
596,#003,m1,No UV,387346.3055
597,#003,m1,No UV,555134.7987
598,#003,m1,No UV,8343.418251
599,#003,m1,No UV,46622.13565
600,#003,m1,No UV,74405.85679
601,#003,m1,No UV,36742.86429
602,#003,m1,No UV,107606.5734
603,#003,m1,No UV,92296.47005
604,#003,m1,No UV,260327.1023
605,#003,m1,No UV,55276.87548
606,#003,m1,No UV,34196.94562
607,#003,m1,No UV,23072.38795
608,#003,m1,No UV,20519.55102
609,#003,m1,No UV,23805.72322
610,#003,m1,No UV,35566.76055
611,#003,m1,No UV,70683.83438
612,#003,m1,No UV,61821.54684
613,#003,m1,No UV,84451.16632
614,#003,m1,No UV,183437.5911
615,#003,m1,No UV,24712.01492
616,#003,m1,No UV,72025.97629
617,#003,m1,No UV,27534.66388
618,#003,m1,No UV,24435.28463
619,#003,m1,No UV,14147.83609
620,#003,m1,No UV,11332.10539
621,#003,m1,No UV,9893.107876
622,#003,m1,No UV,35352.29458
623,#003,m1,No UV,43688.79457
624,#003,m1,No UV,12916.3863
625,#003,m1,No UV,23224.58961
626,#003,m1,No UV,26012.64728
627,#003,m1,No UV,152582.1638
628,#003,m1,No UV,31443.47923
629,#003,m1,No UV,12549.71866
630,#003,m1,No UV,16451.61576
631,#003,m1,No UV,12826.44895
632,#003,m1,No UV,13898.77883
633,#003,m1,No UV,8717.004142
634,#003,m1,No UV,55491.34145
635,#003,m1,No UV,32446.62653
636,#003,m1,No UV,17503.19086
637,#003,m1,No UV,16915.13899
638,#003,m1,No UV,20277.41202
639,#003,m1,No UV,54453.60286
640,#003,m1,No UV,33871.78753
641,#003,m1,No UV,12937.14107
642,#003,m1,No UV,17440.92654
643,#003,m1,No UV,39420.22984
644,#003,m1,No UV,9948.453934
645,#003,m1,No UV,12210.72406
646,#003,m1,No UV,9505.68547
647,#003,m1,No UV,21709.49127
648,#003,m1,No UV,18478.66513
649,#003,m1,No UV,16991.23982
650,#003,m1,No UV,11221.41327
651,#003,m1,No UV,240437.1127
652,#003,m1,No UV,46573.70785
653,#003,m1,No UV,419412.4279
654,#003,m1,No UV,39095.07175
655,#003,m1,No UV,103351.8451
656,#003,m1,No UV,257206.9683
657,#003,m1,No UV,272143.4857
658,#003,m1,No UV,80639.20658
659,#003,m1,No UV,427340.7507
660,#003,m1,No UV,256106.9654
661,#003,m1,No UV,30198.19292
662,#003,m1,No UV,108817.2684
663,#003,m1,No UV,89307.78292
664,#003,m1,No UV,81497.07048
665,#003,m1,No UV,199238.8907
666,#003,m1,No UV,39005.13441
667,#003,m1,No UV,503829.0029
668,#003,m1,No UV,306859.3006
669,#003,m1,No UV,31021.46554
670,#003,m1,No UV,16949.73028
671,#003,m1,No UV,37199.46927
672,#003,m1,No UV,27223.3423
673,#003,m1,No UV,33311.40869
674,#003,m1,No UV,27271.7701
675,#003,m1,No UV,521913.3274
676,#003,m1,No UV,34113.92653
677,#003,m1,No UV,214064.716
678,#003,m1,No UV,376470.8051
679,#003,m1,No UV,18499.4199
680,#003,m1,No UV,21232.13152
681,#003,m1,No UV,106935.5024
682,#003,m1,No UV,29112.02653
683,#003,m1,No UV,87522.87255
684,#003,m1,No UV,188093.5783
685,#003,m1,No UV,103801.5319
686,#003,m1,No UV,9727.069702
687,#003,m1,No UV,24082.45351
688,#003,m1,No UV,16915.13899
689,#003,m1,No UV,19025.20745
690,#003,m1,No UV,23148.48878
691,#003,m1,No UV,24767.36098
692,#003,m1,No UV,20457.28671
693,#003,m1,No UV,48206.41656
694,#003,m1,No UV,15275.51202
695,#003,m1,No UV,75249.88417
696,#003,m1,No UV,29222.71865
697,#003,m1,No UV,15406.95891
698,#003,m1,No UV,94171.31777
699,#003,m1,No UV,8765.431943
700,#003,m1,No UV,20906.97343
701,#003,m1,No UV,9872.353104
702,#003,m1,No UV,9533.358499
703,#003,m1,No UV,26974.28504
704,#003,m1,No UV,53298.2539
705,#003,m1,No UV,281130.3019
706,#003,m1,No UV,110443.0588
707,#003,m1,No UV,21917.03899
708,#003,m1,No UV,122273.2787
709,#003,m1,No UV,82417.19869
710,#003,m1,No UV,76405.23314
711,#003,m1,No UV,477933.966
712,#003,m1,No UV,158988.47
713,#003,m1,No UV,559859.9684
714,#003,m1,No UV,834307.2338
715,#003,m1,No UV,192708.0559
716,#003,m1,No UV,23356.0365
717,#003,m1,No UV,18568.60248
718,#003,m1,No UV,70919.05513
719,#003,m1,No UV,307080.6848
720,#003,m1,No UV,118475.1555
721,#003,m1,No UV,105918.5186
722,#003,m1,No UV,53443.5373
723,#003,m1,No UV,115631.7518
724,#003,m1,No UV,37351.67093
725,#003,m1,No UV,19537.15849
726,#003,m1,No UV,9498.767212
727,#003,m1,No UV,15054.12779
728,#003,m1,No UV,37559.21864
729,#003,m1,No UV,33442.85558
730,#003,m1,No UV,23612.01202
731,#003,m1,No UV,30025.23649
732,#003,m1,No UV,15455.38671
733,#003,m1,No UV,30689.38919
734,#003,m1,No UV,74108.37173
735,#003,m1,No UV,34798.834
736,#003,m1,No UV,8903.797088
737,#003,m1,No UV,15476.14148
738,#003,m1,No UV,22249.11534
739,#003,m1,No UV,19634.01409
740,#003,m1,No UV,58203.29829
741,#003,m1,No UV,24130.88131
742,#003,m1,No UV,23764.21367
743,#003,m1,No UV,10328.95808
744,#003,m1,No UV,12245.31534
745,#003,m1,No UV,10308.20331
746,#003,m1,No UV,19225.83691
747,#003,m1,No UV,23840.3145
748,#003,m1,No UV,29568.63151
749,#003,m1,No UV,27188.75102
750,#003,m1,No UV,19772.37924
751,#003,m1,No UV,31097.56637
752,#003,m1,No UV,9360.402067
753,#003,m1,No UV,31132.15765
754,#003,m1,No UV,15040.29127
755,#003,m1,No UV,16313.25061
756,#003,m1,No UV,16583.06264
757,#003,m1,No UV,9284.301237
758,#003,m1,No UV,12266.07012
759,#003,m1,No UV,44761.12445
760,#003,m1,No UV,22726.47509
761,#003,m1,No UV,10771.72655
762,#003,m1,No UV,27769.88463
763,#003,m1,No UV,8364.173022
764,#003,m1,No UV,106022.2924
765,#003,m1,No UV,116531.1252
766,#003,m1,No UV,51547.93481
767,#003,m1,No UV,115700.9343
768,#003,m1,No UV,280390.0483
769,#003,m1,No UV,190016.8538
770,#003,m1,No UV,106589.5895
771,#003,m1,No UV,454418.8096
772,#003,m1,No UV,76875.67463
773,#003,m1,No UV,774173.7417
774,#003,m1,No UV,316337.313
775,#003,m1,No UV,739976.7961
776,#003,m1,No UV,739976.7961
777,#003,m1,No UV,119858.807
778,#003,m1,No UV,61005.19248
779,#003,m1,No UV,16043.43858
780,#003,m1,No UV,61897.64767
781,#003,m1,No UV,20422.69542
782,#003,m1,No UV,33477.44686
783,#003,m1,No UV,130568.2692
784,#003,m1,No UV,32010.77632
785,#003,m1,No UV,84769.40616
786,#003,m1,No UV,194603.6584
787,#003,m1,No UV,87571.30035
788,#003,m1,No UV,286526.5425
789,#003,m1,No UV,8371.09128
790,#003,m1,No UV,25839.69085
791,#003,m1,No UV,9595.622814
792,#003,m1,No UV,22740.3116
793,#003,m1,No UV,14320.79252
794,#003,m1,No UV,128222.98
795,#003,m1,No UV,30516.43276
796,#003,m1,No UV,137936.2132
797,#003,m1,No UV,44947.91739
798,#003,m1,No UV,155432.4858
799,#003,m1,No UV,14645.95061
800,#003,m1,No UV,213691.1301
801,#003,m1,No UV,67625.96468
802,#003,m1,No UV,116337.414
803,#003,m1,No UV,25424.59542
